情感极性,博主,发布时间,博文
1,阿默er灬,01月31日 19:15,#正能量艺人王一博# wyb#抗击新型肺炎第一线##百团公益#【百团大“站”公益—粉丝团体联合捐赠物资应援公告】百团同心，其利断金攻艰克难，疫情难侵对前线的医疗工作者致以最崇高的敬意对坚守一线的守护天使送去温暖的问候今，同舟共济抗战“疫”明，捷报频传破阴霾??100家粉丝团体联合，向 ?  展开全文c
0,辽宁日报,01月31日 19:16,【盘锦发布第四例新型冠状病毒感染的肺炎确诊病例行踪轨迹】1月31日，盘锦市新型冠状病毒感染的肺炎疫情防控指挥部发布：2020年1月30日9时至1月31日10时30分，盘锦市新增1例新型冠状病毒感染的肺炎确诊病例。新增病例为葛某某，女，38岁，现住大洼区东风镇二道边老君炉村，系盘锦市病例1女儿。1月2 ?  展开全文c
0,新浪新闻,01月31日 19:17,#新型冠状病毒肺炎最新情况#【#湖北将适当延长春节假期#】今天，中央应对新型冠状病毒感染肺炎疫情工作领导小组召开小组会议指出，春节假期即将结束，有序做好返程人员疫情防控极为重要。①同意湖北省将春节假期适当延长，目前人在湖北、工作在外地的人员同样延长假期，暂不返回工作地，以利于疫情防 ?  展开全文c
0,新京报,01月31日 19:17,【中央应对新型冠状病毒感染肺炎疫情工作领导小组：同意#湖北省将春节假期适当延长#】31日，中共中央政治局常委、国务院总理、中央应对新型冠状病毒感染肺炎疫情工作领导小组组长李克强主持召开领导小组会议。中共中央政治局常委、中央应对疫情工作领导小组副组长王沪宁出席。会议指出，春节假期即 ?  展开全文c
0,环球时报,01月31日 19:17,【#湖北将适当延长春节假期#】今天，中央应对新型冠状病毒感染肺炎疫情工作领导小组召开小组会议指出，春节假期即将结束，有序做好返程人员疫情防控极为重要。①同意湖北省将春节假期适当延长，目前人在湖北、工作在外地的人员同样延长假期，暂不返回工作地，以利于疫情防控。②新增病例增长快地区，履 ?  展开全文c
0,徐州发布,01月31日 19:17,"#阻击疫情 徐州在行动# 【疫情通报(8号)（2020年1月31日）】自1月30日10时至31日17时，徐州市新增新型冠状病毒病原学检测阳性19例，待省复核确认中。目前19例均已严格按照新型冠状病毒诊疗方案被收诊和隔离医学观察，相关方面正开展病例调查、疫点处理、追踪排查密切接触者。1、王某, 28岁，住江苏省 ?  展开全文c"
1,Diamond_Cut_Diamond,01月31日 19:17,坤廷 #百团公益#与祖国母亲同在【百团大“站”公益—粉丝团体联合捐赠物资应援公告】百团同心，其利断金攻艰克难，疫情难侵对前线的医疗工作者致以最崇高的敬意对坚守一线的守护天使送去温暖的问候今，同舟共济抗战“疫”明，捷报频传破阴霾??100家粉丝团体联合，向湖 ?  展开全文c
0,侠客岛,01月31日 19:18,【#湖北将适当延长春节假期#】今天，中央应对新型冠状病毒感染肺炎疫情工作领导小组召开小组会议指出，春节假期即将结束，有序做好返程人员疫情防控极为重要。①同意湖北省将春节假期适当延长，目前人在湖北、工作在外地的人员同样延长假期，暂不返回工作地，以利于疫情防控。②新增病例增长快地区，履 ?  展开全文c
0,徐州同城会,01月31日 19:18,"疫情通报(8号)#徐州爆料# 徐州新增19例自1月30日10时至31日17时，徐州市新增新型冠状病毒病原学检测阳性19例，待省复核确认中。均已严格按照新型冠状病毒诊疗方案被收诊和隔离医学观察，相关方面正开展病例调查、疫点处理、追踪排查密切接触者。1、王某, 28岁，住江苏省徐州市睢宁县，1月30日检 ?  展开全文c"
0,杭州头条报道,01月31日 19:18,#杭州身边事# 【杭州一企业30人开会 11人传染！】呼吁：人人隔离，居家隔离，再隔离七天！1月30日下午4时45分，杭州市召开第四次新型冠状病毒感染的肺炎疫情防控工作新闻发布会。发布会通报，29号共69例，还在爬坡。为什么这一天特别高？因为有一家企业开会致30个人里有11个人感染。目前，杭州的疫情 ?  展开全文c
1,全景网,01月31日 19:18,【李大霄：中国股市将形成“战疫底”！】虽然疫情来势汹汹，全国各地都正在进行艰苦卓绝的努力，天佑中华，预计最终会取得全面胜利。中国股市因为成功抗击疫情形成一个历史底部，为鼓舞斗志，纪念全体医务人员不屈不挠的精神，拟命名为【战疫底】，此底部将高于前面两个底部，2733【青春底】非常牢固， ?  展开全文c
1,乌鲁木齐校园,01月31日 19:19,#抗击疫情高校在行动#待疫情结束，期待我们在武汉相遇一起吃热干面，赏樱花? 待疫情结束，欢迎你们来到大美新疆吃大盘鸡，炒米粉游天池，赛里木湖。我在新疆，为武汉加油，中国加油！#抗击疫情新疆高校在行动#@武汉校园 @微博校园 ???
0,澎湃新闻,01月31日 19:20,#湖北将适当延长春节假期#【中央应对疫情工作领导小组：同意湖北将春节假期适当延长】1月31日，中共中央政治局常委、国务院总理、中央应对新型冠状病毒感染肺炎疫情工作领导小组组长李克强主持召开领导小组会议。同意湖北省将春节假期适当延长，目前人在湖北、工作在外地的人员同样延长假期，暂不返回 ?  展开全文c
0,海蓝博士,01月31日 19:20,亲，不管是对自己，还是对他人，在疫情信息充满整个社交媒体的时候，你对自己最大的帮助，是关掉引起你恐慌、没有证实的信息来源，不进一步激发自己的恐惧，也不用各种现象和臆测给自己编剧恐怖片，你需要从关注病毒，切换到：关注恐慌的自己或恐慌的家人、朋友、他人，人才是我们在这个时刻 ?  展开全文c
1,中国日报,01月31日 19:20,#14岁女儿给前线抗击疫情父亲的家书#：吾坚信没有一个冬天不可逾越 ?
0,人民网,01月31日 19:21,#万众一心抗击疫情# 【中央应对新型冠状病毒感染肺炎疫情工作领导小组：同意湖北省将春节假期适当延长】31日，中共中央政治局常委、国务院总理、中央应对新型冠状病毒感染肺炎疫情工作领导小组组长李克强主持召开领导小组会议。中共中央政治局常委、中央应对疫情工作领导小组副组长王沪宁出席。会 ?  展开全文c
0,央视军事,01月31日 19:21,【中央军委印发 关于坚决贯彻习主席重要指示?加强军队党的领导、打赢疫情防控阻击战的通知】近日，中央军委印发《关于坚决贯彻习主席重要指示，加强军队党的领导、打赢疫情防控阻击战的通知》，要求各级党组织和广大党员自觉用党中央、习主席决策指示统一思想和行动，坚决完成党和人民赋予军队的疫情防 ?  展开全文c
0,中国网,01月31日 19:21,【#湖北将适当延长春节假期#】31日，中央应对新型冠状病毒感染肺炎疫情工作领导小组召开小组会议指出，春节假期即将结束，有序做好返程人员疫情防控极为重要。①同意湖北省将春节假期适当延长，目前人在湖北、工作在外地的人员同样延长假期，暂不返回工作地，以利于疫情防控。②新增病例增长快地区，履 ?  展开全文c
1,鹿晗吧_LuhanBar,01月31日 19:21,鹿晗#百团公益#【联合捐赠第五批】【百团大“站”公益—粉丝团体联合捐赠物资应援公告】百团同心，其利断金攻艰克难，疫情难侵对前线的医疗工作者致以最崇高的敬意对坚守一线的守护天使送去温暖的问候今，同舟共济抗战“疫”明，捷报频传破阴霾??100家粉丝团体联合，向湖北省随州市 ?  展开全文c
1,微博江苏,01月31日 19:21,#江苏疫情通报#【好消息接二连三！江苏又有三名确诊患者治愈出院】1月31日，南京首批两位新型冠状病毒感染的肺炎确诊患者治愈出院。当天下午，新型冠状病毒感染的肺炎确诊患者刘先生从连云港市第一人民医院出院。截至目前，江苏已有五名确诊病例相继治愈出院。L江苏新闻的微博视频 ?
0,鼓楼微讯,01月31日 19:22,#抗击新型肺炎鼓楼在行动#【鼓楼区1+2+3+5模式全力以赴开展农贸市场防控工作】按照市、区疫情防控工作部署安排，鼓楼区市场监督管理局全力以赴组织开展疫情防控工作。严查市场活禽宰杀、野生动物非法交易、借机涨价三种行为。重点督促农贸市场做好节后开业前经营户的排查和管理。 ?  展开全文c
0,扒圈老鬼,01月31日 19:23,界面新闻报道：很多鹿晗的粉丝是医护人员，他们奔赴一线，参与了这次抗击新型肺炎病毒的战役。得知疫情开始蔓延的时候，鹿晗粉丝想的是，怎么能以我们的方式给予前线的医护人员和武汉人民最大的帮助。 ?
0,北村,01月31日 19:23,利普金教授，在国际流行病学领域声名显赫，被Discover杂志誉为“世界上最知名的病毒猎手”。国际公认的利用分子方法进行病原体发现的权威专家，有着超过30年的诊断、微生物发现和疫情应对的经验。过去几十年来，一直置身于世界疫情爆发的最前线，包括纽约西尼罗病毒 (1999年)、中国SARS(2003年)、MERS  ?  展开全文c
1,小龙坎老火锅,01月31日 19:23,小龙坎成立“疫情防控工作组”一边全面动员防疫自救，一边寻找医疗资源助力战疫应武汉应急管理局和阿里本地生活的实际需求，紧急调集所需求物资并多方协调物流，于昨日向武汉启运首批市值80余万元方便米饭等物资，#让医护人员吃好喝好#  @饿了么 @特有脑子 ?
0,人民日报,01月31日 19:24,【#湖北省将适当延长春节假期#】今天，中央应对新型冠状病毒感染肺炎疫情工作领导小组召开小组会议指出，春节假期即将结束，有序做好返程人员疫情防控极为重要。①同意湖北省将春节假期适当延长，目前人在湖北、工作在外地的人员同样延长假期，暂不返回工作地，以利于疫情防控。②新增病例增长快地区， ?  展开全文c
0,央视网,01月31日 19:24,【#湖北将适当延长春节假期#】今天，中央应对新型冠状病毒感染肺炎疫情工作领导小组召开小组会议指出，春节假期即将结束，有序做好返程人员疫情防控极为重要。①同意湖北省将春节假期适当延长，目前人在湖北、工作在外地的人员同样延长假期，暂不返回工作地，以利于疫情防控。②新增病例增长快地区，履 ?  展开全文c
0,最高人民检察院,01月31日 19:24,【中央明确：同意湖北省将春节假期适当延长】31日，中央应对新型冠状病毒感染肺炎疫情工作领导小组举行会议。会议指出，要分类指导实施错峰返程。同意湖北省将春节假期适当延长，目前人在湖北、工作在外地的人员同样延长假期，暂不返回工作地，以利于疫情防控。O网页链接 ?
1,开心菜菜慢生活,01月31日 19:24,#在家云旅行#大连竟然有个威尼斯水城 大连有个威尼斯水城，而且靠近海，满足对威尼斯和大海的双重想象。疫情过去记得去玩啊。拍照特别美，海鸥飞个不停。地铁东港站c或d出口走100米左右即到@绿洲旅行  O绿洲 ?
0,温冬Libra,01月31日 19:25,【高中数学知识点——数列】以及解决数列经典题型常用方法 转给疫情期间延期开学的同学们#学校的便宜一点都别想占##终于把爸爸憋疯了#温冬 ?
